time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
117.7524,1.1883,-0.8625,1.6797,1.19,-0.904,0.076,1.6042,0.064,47
117.8524,1.1826,-0.8712,1.6669,1.19,-0.904,0.076,1.5913,0.0512,47
117.9524,1.1812,-0.8813,1.6652,1.19,-0.904,0.076,1.5894,0.0625,48
118.0524,1.1621,-0.8715,1.6815,1.19,-0.904,0.076,1.6061,0.0541,48
118.1524,1.1751,-0.8699,1.6577,1.19,-0.904,0.076,1.5822,0.0667,47
118.2524,1.1765,-0.8781,1.6639,1.19,-0.904,0.076,1.5881,0.0594,48
118.3524,1.1746,-0.8751,1.6401,1.19,-0.904,0.076,1.5644,0.0548,48
118.4524,1.1754,-0.875,1.6491,1.19,-0.904,0.076,1.5735,0.0639,47
118.5524,1.1735,-0.874,1.6441,1.19,-0.904,0.076,1.5685,0.0586,48
118.6524,1.1809,-0.8605,1.6761,1.19,-0.904,0.076,1.6007,0.058,48
118.7524,1.1821,-0.8466,1.6637,1.19,-0.904,0.076,1.5887,0.0561,48
118.8524,1.1835,-0.8672,1.6359,1.19,-0.904,0.076,1.5603,0.0541,47
118.9524,1.1915,-0.8482,1.6473,1.19,-0.904,0.076,1.5723,0.0536,48
119.0524,1.2032,-0.8706,1.583,1.19,-0.904,0.076,1.5074,0.0543,46
119.1524,1.181,-0.855,1.5802,1.19,-0.904,0.076,1.505,0.0601,49
119.2524,1.1991,-0.866,1.5553,1.19,-0.904,0.076,1.4798,0.0624,48
119.3524,1.1804,-0.8711,1.4759,1.19,-0.904,0.076,1.4003,0.0626,47
119.4524,1.1963,-0.8717,1.4757,1.19,-0.904,0.076,1.4001,0.0576,48
119.5524,1.1838,-0.8553,1.426,1.19,-0.904,0.076,1.3509,0.0628,48
119.6524,1.1971,-0.8434,1.3829,1.19,-0.904,0.076,1.3083,0.0627,48
119.7524,1.1985,-0.8514,1.3642,1.19,-0.904,0.076,1.2893,0.0632,48
119.8524,1.2015,-0.8329,1.3068,1.19,-0.904,0.076,1.2329,0.0572,48
119.9524,1.2144,-0.83,1.2227,1.19,-0.904,0.076,1.1494,0.0565,48
120.0524,1.1984,-0.8262,1.1784,1.19,-0.904,0.076,1.1051,0.0539,47
120.1524,1.2047,-0.8417,1.1398,1.19,-0.904,0.076,1.0658,0.0575,48
120.2524,1.2084,-0.8212,1.0549,1.19,-0.904,0.076,0.9826,0.0436,48
120.3524,1.2175,-0.8519,1.0134,1.19,-0.904,0.076,0.9393,0.0408,48
120.4524,1.2166,-0.834,0.9278,1.19,-0.904,0.076,0.8551,0.0511,48
120.5524,1.2084,-0.8327,0.891,1.19,-0.904,0.076,0.8183,0.0473,47
120.6524,1.2057,-0.8409,0.807,1.19,-0.904,0.076,0.7339,0.049,48
120.7524,1.2004,-0.8586,0.7551,1.19,-0.904,0.076,0.6807,0.0554,47
120.8524,1.2101,-0.8482,0.6571,1.19,-0.904,0.076,0.5841,0.0458,49
120.9524,1.2128,-0.8325,0.61,1.19,-0.904,0.076,0.5393,0.0498,47
121.0524,1.2212,-0.855,0.562,1.19,-0.904,0.076,0.4894,0.0525,48
121.1524,1.1917,-0.8611,0.4998,1.19,-0.904,0.076,0.426,0.0742,47
121.2524,1.1898,-0.8537,0.4759,1.19,-0.904,0.076,0.403,0.066,45
121.3524,1.1811,-0.8686,0.3608,1.19,-0.904,0.076,0.2872,0.0774,47
121.4524,1.1917,-0.8461,0.36,1.19,-0.904,0.076,0.2898,0.0732,46
121.5524,1.216,-0.8473,0.2644,1.19,-0.904,0.076,0.1985,0.065,49
121.6524,1.1904,-0.8378,0.2814,1.19,-0.904,0.076,0.2158,0.076,43
121.7524,1.1914,-0.8609,0.2171,1.19,-0.904,0.076,0.1476,0.0958,42
121.8524,1.2057,-0.8332,0.1209,1.19,-0.904,0.076,0.0853,0.0686,46
121.9524,1.1874,-0.8512,0.1582,1.19,-0.904,0.076,0.0977,0.0923,47
122.0524,1.1889,-0.8234,0.0779,1.19,-0.904,0.076,0.0807,0.0988,47
122.1524,1.2017,-0.7969,0.0876,1.19,-0.904,0.076,0.1084,0.0565,45
122.2524,1.1861,-0.8243,0.1105,1.19,-0.904,0.076,0.087,0.073,48
122.3524,1.1787,-0.8623,0.2093,1.19,-0.904,0.076,0.1401,0.0844,49
122.4524,1.1687,-0.915,0.2355,1.19,-0.904,0.076,0.1613,0.1107,47
122.5524,1.1709,-0.8711,0.2278,1.19,-0.904,0.076,0.1565,0.1088,46
122.6524,1.1648,-0.9031,0.2361,1.19,-0.904,0.076,0.162,0.1217,45
122.7524,1.1733,-0.8769,0.1691,1.19,-0.904,0.076,0.0984,0.1096,44
122.8524,1.1715,-0.9066,0.178,1.19,-0.904,0.076,0.1037,0.0962,47
122.9524,1.1626,-0.9007,0.2062,1.19,-0.904,0.076,0.1331,0.0963,46
123.0524,1.158,-0.8315,0.0078,1.19,-0.904,0.076,0.1046,0.0835,43
123.1524,1.1746,-0.826,-0.0535,1.19,-0.904,0.076,0.1519,0.0946,46
123.2524,1.1809,-0.8517,0.0831,1.19,-0.904,0.076,0.0536,0.0934,40
123.3524,1.1608,-0.8068,-0.0623,1.19,-0.904,0.076,0.1716,0.071,46
123.4524,1.1743,-0.8048,-0.1068,1.19,-0.904,0.076,0.2086,0.0842,47
123.5524,1.1739,-0.8001,-0.1102,1.19,-0.904,0.076,0.2139,0.0734,46
123.6524,1.1799,-0.8518,0.0624,1.19,-0.904,0.076,0.0549,0.1047,44
123.7524,1.1611,-0.7942,-0.1141,1.19,-0.904,0.076,0.2214,0.0753,45
123.8524,1.1702,-0.8275,-0.078,1.19,-0.904,0.076,0.1731,0.0899,46
123.9524,1.1648,-0.8008,-0.1566,1.19,-0.904,0.076,0.2557,0.0838,46
124.0524,1.1607,-0.8246,-0.0667,1.19,-0.904,0.076,0.166,0.0828,46
124.1524,1.1626,-0.848,-0.0034,1.19,-0.904,0.076,0.1009,0.0946,44
124.2524,1.17,-0.821,-0.1546,1.19,-0.904,0.076,0.2459,0.0789,47
124.3524,1.1882,-0.8136,-0.0827,1.19,-0.904,0.076,0.1826,0.0957,45
124.4524,1.1556,-0.8245,-0.1028,1.19,-0.904,0.076,0.1987,0.0969,43
124.5524,1.1944,-0.821,-0.0474,1.19,-0.904,0.076,0.1488,0.1103,47
124.6524,1.1644,-0.8122,-0.0911,1.19,-0.904,0.076,0.1924,0.0805,45
124.7524,1.1821,-0.8528,-0.0234,1.19,-0.904,0.076,0.1121,0.101,43
124.8524,1.1937,-0.8339,-0.0836,1.19,-0.904,0.076,0.1744,0.0874,47
