time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
90.5569,1.4813,1.3791,1.8632,-0.412,1.127,2.042,1.9184,0.0703,21
90.6569,1.4155,1.3439,1.6228,-0.37,1.0825,2.041,1.8523,0.0793,20
90.7569,1.4363,1.263,1.7278,-0.323,1.033,2.04,1.8015,0.1655,23
90.8569,1.4965,1.3286,1.6881,-0.275,0.981,2.038,1.8388,0.1655,23
90.9569,1.431,1.1928,1.9521,-0.2235,0.9245,2.037,1.6782,0.2097,24
91.0569,1.517,1.1634,1.7444,-0.176,0.871,2.034,1.7423,0.1884,19
91.1569,1.6037,1.1939,1.7331,-0.1325,0.8205,2.028,1.8002,0.0489,20
91.2569,1.6011,1.1707,1.7893,-0.088,0.769,2.0195,1.7514,0.1781,20
91.3569,1.5884,1.1132,1.7622,-0.04,0.711,2.011,1.6957,0.0435,23
91.4569,1.5689,0.9607,1.7546,0.0045,0.655,2.0015,1.613,0.1644,18
91.5569,1.5097,0.9448,1.4916,0.051,0.5965,1.99,1.5803,0.1329,24
91.6569,1.491,0.8916,1.7619,0.107,0.526,1.976,1.4474,0.1771,25
91.7569,1.3172,0.8859,1.5598,0.167,0.4475,1.9595,1.2942,0.2131,22
91.8569,1.5934,0.9358,2.0534,0.216,0.383,1.945,1.4882,0.0458,21
91.9569,1.2971,0.7054,1.7787,0.262,0.324,1.93,1.1134,0.1904,19
92.0569,1.5485,0.8179,1.5572,0.31,0.26,1.915,1.4047,0.1897,23
92.1569,1.4635,0.7062,1.8551,0.364,0.1885,1.8975,1.2161,0.1636,24
92.2569,1.6144,0.6649,2.0542,0.42,0.1105,1.879,1.3284,0.0506,26
92.3569,1.6576,0.6095,2.23,0.476,0.0305,1.8595,1.367,0.0814,26
92.4569,1.5754,0.5126,2.0545,0.5315,-0.0465,1.8395,1.2035,0.0604,26
92.5569,1.5423,0.4434,2.0587,0.582,-0.119,1.818,1.1386,0.0539,21
92.6569,1.5888,0.4405,2.0844,0.627,-0.182,1.7985,1.1808,0.0476,22
92.7569,1.3966,0.2175,1.8459,0.671,-0.248,1.7775,0.8648,0.1445,22
92.8569,1.4003,0.2294,1.845,0.716,-0.314,1.756,0.8783,0.1114,21
92.9569,1.3056,0.0732,1.858,0.759,-0.3805,1.7355,0.7209,0.1424,22
93.0569,1.3497,0.1079,1.9014,0.8065,-0.452,1.714,0.8023,0.1869,28
93.1569,1.3968,0.1604,2.0316,0.856,-0.53,1.6885,0.9417,0.0686,26
93.2569,1.4419,0.0827,1.995,0.902,-0.602,1.666,0.932,0.1638,25
93.3569,1.4154,0.0257,2.1474,0.945,-0.671,1.643,0.9803,0.0999,25
93.4569,1.4605,-0.033,2.2307,0.985,-0.737,1.621,1.0457,0.0504,23
93.5569,1.3561,-0.051,2.066,1.0295,-0.8095,1.598,0.9492,0.169,28
93.6569,0.9549,0.0572,1.7921,1.0695,-0.874,1.5755,0.9629,0.29,22
93.7569,1.2414,-0.2744,1.8367,1.104,-0.932,1.5535,0.7291,0.1362,24
93.8569,1.2211,-0.3512,1.861,1.139,-0.99,1.531,0.7237,0.1318,25
93.9569,1.1256,-0.4201,2.8247,1.1715,-1.045,1.5075,1.4586,0.88,22
94.0569,1.2655,-0.3957,2.0834,1.202,-1.094,1.486,0.9212,0.078,23
94.1569,1.1087,-0.4812,2.0243,1.23,-1.139,1.466,0.8712,0.0865,21
94.2569,1.0496,-0.5531,1.7985,1.2585,-1.184,1.4485,0.7511,0.0959,24
94.3569,1.0468,-0.6273,1.9138,1.2895,-1.233,1.4295,0.8126,0.0922,28
94.4569,1.118,-0.6972,2.1066,1.319,-1.278,1.412,0.9275,0.0876,25
94.5569,1.0411,-0.7151,1.9704,1.3445,-1.3135,1.395,0.8839,0.088,22
94.6569,1.0611,-0.8197,2.1973,1.365,-1.343,1.381,1.0162,0.1204,19
94.7569,1.0851,-0.8523,2.2764,1.3855,-1.3695,1.369,1.0868,0.0904,22
94.8569,1.0418,-0.8724,2.1861,1.407,-1.3965,1.356,1.0474,0.0961,26
94.9569,1.0395,-0.927,2.0945,1.427,-1.424,1.344,0.98,0.0748,23
95.0569,0.9786,-0.9219,2.0989,1.4435,-1.445,1.3345,1.0364,0.0407,22
95.1569,0.9307,-0.9831,2.1406,1.459,-1.466,1.326,1.0843,0.0634,27
95.2569,0.8848,-1.0488,2.1074,1.4735,-1.483,1.317,1.0769,0.0424,26
95.3569,0.8349,-1.0559,2.2954,1.486,-1.496,1.31,1.2604,0.1252,29
95.4569,0.8806,-1.1304,2.0545,1.497,-1.506,1.303,1.0421,0.1236,25
95.5569,0.7056,-1.1964,2.1153,1.5055,-1.512,1.298,1.1864,0.1093,26
95.6569,0.8321,-1.2538,2.2263,1.512,-1.513,1.296,1.1811,0.064,20
95.7569,0.399,-0.5886,2.8735,1.516,-1.511,1.294,2.1432,1.449,26
95.8569,0.7149,-1.2843,1.9787,1.518,-1.503,1.296,1.0766,0.1161,19
95.9569,0.6062,-1.513,2.1623,1.517,-1.494,1.298,1.2558,0.1773,24
96.0569,0.6573,-1.3257,2.1787,1.514,-1.481,1.3,1.237,0.093,17
96.1569,0.5825,-1.362,1.8697,1.509,-1.467,1.304,1.0906,0.1276,21
96.2569,0.4839,-1.4086,1.7294,1.501,-1.447,1.3105,1.1006,0.102,28
96.3569,0.437,-1.4431,1.7349,1.4905,-1.4195,1.317,1.1336,0.078,26
96.4569,0.4635,-1.4547,1.8796,1.478,-1.39,1.325,1.158,0.0816,25
96.5569,0.4013,-1.3985,1.8512,1.465,-1.358,1.336,1.1826,0.1079,23
96.6569,0.335,-1.5143,1.8155,1.452,-1.326,1.345,1.2266,0.0906,23
96.7569,0.2577,-1.5075,1.7762,1.437,-1.293,1.355,1.2705,0.0821,21
96.8569,0.3055,-1.5591,1.8981,1.422,-1.259,1.368,1.2719,0.082,22
96.9569,0.2498,-1.5689,1.9071,1.405,-1.221,1.382,1.3158,0.0589,21
97.0569,0.1456,-1.4984,1.813,1.3795,-1.168,1.3995,1.3426,0.0803,32
97.1569,0.1046,-1.54,1.7546,1.35,-1.11,1.42,1.3593,0.0805,25
97.2569,-0.0141,-1.4616,1.8094,1.325,-1.062,1.434,1.447,0.0472,19
97.3569,-0.0862,-1.5692,1.5906,1.3005,-1.0175,1.4495,1.4991,0.0996,22
97.4569,-0.0917,-1.536,1.6342,1.274,-0.971,1.463,1.4878,0.1055,21
97.5569,-0.1394,-1.4845,1.6719,1.2435,-0.921,1.4735,1.5064,0.1035,28
97.6569,-0.2193,-1.4431,1.4658,1.223,-0.887,1.482,1.5459,0.1533,17
97.7569,-0.2525,-1.5207,1.5121,1.21,-0.8675,1.4865,1.6019,0.0904,22
97.8569,-0.2522,-1.5009,1.658,1.2,-0.852,1.4915,1.5993,0.1094,22
97.9569,-0.2957,-1.4641,1.5523,1.193,-0.845,1.496,1.6133,0.0773,29
98.0569,-0.3254,-1.4877,1.5057,1.1905,-0.844,1.501,1.6469,0.0582,26
98.1569,-0.4187,-1.4779,1.5426,1.189,-0.845,1.502,1.7283,0.0598,22
98.2569,-0.4573,-1.4162,1.3868,1.189,-0.8465,1.504,1.746,0.0695,28
98.3569,-0.5741,-1.4107,1.5195,1.189,-0.847,1.506,1.8511,0.0859,23
98.4569,-0.5869,-1.3448,1.2743,1.19,-0.848,1.506,1.8595,0.1314,26
98.5569,-0.6698,-1.3423,1.3662,1.191,-0.845,1.506,1.9312,0.1114,26
98.6569,-0.7131,-1.3049,1.4413,1.193,-0.844,1.507,1.9621,0.1414,25
98.7569,-0.7261,-1.2584,1.3386,1.195,-0.844,1.507,1.9725,0.1142,21
98.8569,-0.6439,-1.2576,1.454,1.196,-0.846,1.506,1.8861,0.0803,22
98.9569,-0.7527,-1.2438,1.3873,1.198,-0.848,1.507,1.994,0.1192,20
99.0569,-0.6996,-1.1367,1.5121,1.198,-0.849,1.507,1.9193,0.0586,12
99.1569,-0.8409,-1.0879,1.379,1.199,-0.848,1.507,2.0579,0.1536,21
99.2569,-0.8878,-1.1391,1.4825,1.199,-0.848,1.507,2.1071,0.0914,17
99.3569,-0.8417,-1.0194,1.3011,1.199,-0.845,1.507,2.0585,0.1494,28
99.4569,-1.0295,-0.911,1.2949,1.198,-0.844,1.507,2.2385,0.1507,19
99.5569,-0.9737,-0.9336,1.3993,1.197,-0.845,1.506,2.1751,0.1197,21
99.6569,-0.9952,-0.86,1.2817,1.196,-0.847,1.506,2.2027,0.1436,24
99.7569,-1.135,-0.849,1.3992,1.196,-0.8495,1.506,2.3335,0.1569,14
99.8569,-1.3119,-0.7787,1.1074,1.196,-0.852,1.504,2.5401,0.236,26
99.9569,-1.5366,-0.7378,1.2967,1.196,-0.853,1.502,2.7428,0.1702,21
100.0569,-1.2217,-0.6473,1.305,1.197,-0.853,1.4995,2.4352,0.1682,24
100.1569,-1.168,-0.5992,1.2572,1.197,-0.852,1.4945,2.3902,0.1558,24
100.2569,-1.3031,-0.4633,1.2645,1.197,-0.85,1.4855,2.5395,0.1666,26
100.3569,-1.2334,-0.4183,1.1183,1.197,-0.848,1.474,2.4935,0.1403,23
100.4569,-1.3894,-0.3792,1.1287,1.197,-0.847,1.4585,2.649,0.0992,30
100.5569,-1.2464,-0.38,1.3382,1.199,-0.847,1.44,2.4917,0.2402,21
100.6569,-1.3444,-0.2187,1.3217,1.2,-0.8485,1.4185,2.623,0.1244,28
100.7569,-1.3023,-0.153,1.1072,1.202,-0.8515,1.39,2.6152,0.1619,20
100.8569,-1.4377,-0.0466,1.2744,1.203,-0.853,1.363,2.7625,0.1099,20
100.9569,-1.2958,-0.0394,1.4121,1.204,-0.854,1.329,2.6304,0.0602,25
101.0569,-1.3754,-0.0225,1.304,1.204,-0.855,1.284,2.7105,0.1301,28
101.1569,-1.3691,0.0769,1.3559,1.2025,-0.8565,1.232,2.7386,0.0571,24
101.2569,-1.384,0.1578,1.4635,1.2,-0.857,1.178,2.7907,0.0456,26
101.3569,-1.4144,0.1802,1.3708,1.197,-0.857,1.122,2.8209,0.0633,22
101.4569,-1.5222,0.2828,1.2804,1.195,-0.858,1.072,2.9543,0.0995,19
101.5569,-1.6919,0.3236,1.1417,1.191,-0.86,1.0135,3.1191,0.1815,28
101.6569,-1.6035,0.3399,1.1213,1.188,-0.863,0.946,3.0447,0.1566,24
101.7569,-1.5256,0.4247,1.3328,1.186,-0.867,0.8785,3.0377,0.0789,26
101.8569,-1.5511,0.475,1.3687,1.187,-0.871,0.805,3.1027,0.0522,27
101.9569,-1.5711,0.553,1.2134,1.189,-0.875,0.737,3.1439,0.048,21
102.0569,-1.7201,0.8093,1.2981,1.191,-0.878,0.6815,3.4208,0.4032,18
102.1569,-1.6026,0.6621,1.4192,1.193,-0.883,0.621,3.2924,0.0558,26
102.2569,-1.5959,0.7108,1.3512,1.195,-0.885,0.55,3.3132,0.0763,25
102.3569,-1.6382,0.7687,1.4222,1.197,-0.887,0.473,3.4177,0.0652,32
102.4569,-1.6748,0.7936,1.4859,1.198,-0.888,0.4035,3.5003,0.1057,24
102.5569,-1.7037,0.8716,1.4826,1.2,-0.8885,0.3415,3.5821,0.0888,28
102.6569,-1.6667,0.8722,1.5299,1.202,-0.887,0.29,3.5863,0.0739,20
102.7569,-1.6306,0.921,1.5201,1.204,-0.883,0.237,3.5967,0.0723,25
102.8569,-1.535,1.0235,1.4277,1.205,-0.88,0.204,3.5536,0.0924,16
102.9569,-1.575,1.0228,1.5677,1.205,-0.877,0.174,3.6441,0.0946,23
103.0569,-1.4658,1.1289,1.7824,1.205,-0.875,0.144,3.7193,0.1388,28
103.1569,-1.5107,1.1844,1.8168,1.204,-0.875,0.119,3.807,0.1342,29
103.2569,-1.4821,1.2135,1.7131,1.202,-0.876,0.102,3.7637,0.0467,22
103.3569,-1.5028,1.2169,1.647,1.2,-0.877,0.091,3.7565,0.0917,23
103.4569,-1.465,1.3175,1.9453,1.198,-0.877,0.086,3.9198,0.1525,23
103.5569,-1.4717,1.3165,1.854,1.194,-0.877,0.085,3.879,0.0601,24
103.6569,-1.345,1.2381,2.1286,1.191,-0.876,0.085,3.8829,0.1726,21
103.7569,-1.3697,1.4035,1.8094,1.189,-0.876,0.085,3.8363,0.0735,25
103.8569,-1.2987,1.4023,1.8761,1.189,-0.876,0.084,3.8198,0.0751,28
103.9569,-1.3191,1.4545,1.8331,1.189,-0.876,0.083,3.8451,0.0958,23
104.0569,-1.2073,1.4582,1.9224,1.189,-0.876,0.083,3.8176,0.0946,27
104.1569,-1.3334,1.5489,1.8018,1.189,-0.876,0.083,3.8984,0.3504,25
104.2569,-1.2249,1.5396,2.0266,1.189,-0.876,0.083,3.9293,0.1065,21
104.3569,-1.2386,1.5294,2.0002,1.189,-0.876,0.083,3.9185,0.0575,30
104.4569,-1.1578,1.5634,2.0108,1.189,-0.876,0.083,3.8954,0.0804,26
104.5569,-0.5651,1.4105,0.5636,1.189,-0.876,0.083,2.9217,1.1124,24
104.6569,-1.1219,1.6145,2.0575,1.189,-0.876,0.083,3.9296,0.1129,27
104.7569,-1.1143,1.5671,2.0383,1.189,-0.876,0.083,3.8855,0.0371,30
104.8569,-1.0941,1.543,2.0617,1.189,-0.876,0.083,3.8703,0.0434,26
104.9569,-1.0628,1.5298,2.0443,1.189,-0.876,0.083,3.8347,0.0475,31
105.0569,-1.0619,1.5378,2.0502,1.189,-0.876,0.083,3.8422,0.0807,28
105.1569,-1.0089,1.4689,2.0637,1.189,-0.876,0.083,3.7752,0.074,23
105.2569,-1.0228,1.4923,2.1292,1.189,-0.876,0.083,3.8325,0.0729,29
105.3569,-0.9823,1.4651,2.1576,1.189,-0.876,0.083,3.8079,0.0836,23
105.4569,-0.9609,1.4409,2.2081,1.189,-0.876,0.083,3.8087,0.0625,27
105.5569,-0.9356,1.3976,2.1694,1.189,-0.876,0.083,3.7464,0.065,27
105.6569,-0.9382,1.3962,2.0801,1.189,-0.876,0.083,3.6982,0.111,25
105.7569,-0.8512,1.3734,2.1682,1.189,-0.876,0.083,3.6838,0.0733,24
105.8569,-0.7814,1.358,2.2015,1.189,-0.876,0.083,3.6553,0.0768,25
105.9569,-0.7412,1.2708,2.1546,1.189,-0.876,0.083,3.5533,0.0494,24
106.0569,-0.7096,1.242,2.1363,1.189,-0.876,0.083,3.5081,0.0753,29
106.1569,-0.6794,1.2395,2.2394,1.189,-0.876,0.083,3.552,0.1121,30
106.2569,-0.681,1.2562,2.2748,1.189,-0.876,0.083,3.5843,0.0732,25
106.3569,-0.5927,1.2359,2.2579,1.189,-0.876,0.083,3.5163,0.0809,23
106.4569,-0.5897,1.1895,2.4107,1.189,-0.876,0.083,3.5845,0.0872,28
106.5569,-0.4806,1.2042,2.3124,1.189,-0.876,0.083,3.4763,0.0611,22
106.6569,-0.4766,1.107,2.0652,1.189,-0.876,0.083,3.2612,0.1323,24
106.7569,-0.4766,1.0651,2.1397,1.189,-0.876,0.083,3.2822,0.0975,29
106.8569,-0.3184,1.0734,2.2113,1.189,-0.876,0.083,3.2561,0.0573,26
106.9569,-0.2933,1.0223,2.2885,1.189,-0.876,0.083,3.2657,0.0614,21
107.0569,-0.2498,0.9785,2.2996,1.189,-0.876,0.083,3.2284,0.0682,27
107.1569,-0.2637,0.9452,2.3121,1.189,-0.876,0.083,3.2242,0.0513,27
107.2569,-0.1776,0.9223,2.2623,1.189,-0.876,0.083,3.1386,0.0871,25
107.3569,-0.2513,0.8073,2.1881,1.189,-0.876,0.083,3.056,0.1273,24
107.4569,-0.132,0.7633,2.1241,1.189,-0.876,0.083,2.9324,0.1352,27
107.5569,-0.0363,0.7742,2.3528,1.189,-0.876,0.083,3.0621,0.0903,22
107.6569,0.0478,0.6876,2.3496,1.189,-0.876,0.083,2.9807,0.0753,27
107.7569,0.1071,0.6333,2.4924,1.189,-0.876,0.083,3.042,0.1174,30
107.8569,0.1532,0.5893,2.3392,1.189,-0.876,0.083,2.8827,0.0831,28
107.9569,0.321,0.5118,2.737,1.189,-0.876,0.083,3.1182,0.1717,20
108.0569,0.2138,0.5049,2.2465,1.189,-0.876,0.083,2.7457,0.0792,28
108.1569,0.2826,0.4131,2.2341,1.189,-0.876,0.083,2.6666,0.0611,23
108.2569,0.2786,0.3517,2.0428,1.189,-0.876,0.083,2.4853,0.0516,22
108.3569,0.2878,0.2812,1.8924,1.189,-0.876,0.083,2.3292,0.0785,20
108.4569,0.2634,0.162,1.9686,1.189,-0.876,0.083,2.343,0.0767,17
108.5569,0.3688,0.1443,2.2833,1.189,-0.876,0.083,2.5603,0.14,25
108.6569,0.392,0.0289,2.0894,1.189,-0.876,0.083,2.3409,0.0913,23
108.7569,0.2634,0.0102,1.8434,1.189,-0.876,0.083,2.1774,0.1717,18
108.8569,0.4367,-0.2286,1.9899,1.189,-0.876,0.083,2.1498,0.1609,18
108.9569,0.5213,-0.1998,1.9694,1.189,-0.876,0.083,2.1123,0.1048,20
109.0569,0.5629,-0.2634,1.7753,1.189,-0.876,0.083,1.9055,0.116,22
109.1569,0.64,-0.2565,2.0216,1.189,-0.876,0.083,2.1079,0.0986,25
109.2569,0.7296,-0.3176,2.1798,1.189,-0.876,0.083,2.218,0.1552,21
109.3569,2.0817,0.4288,-2.6462,1.189,-0.876,0.083,3.154,1.4111,22
109.4569,0.7005,-0.4094,1.6666,1.189,-0.876,0.083,1.7216,0.1251,25
109.5569,0.7911,-0.5268,1.9014,1.189,-0.876,0.083,1.8939,0.1027,27
109.6569,0.9577,-0.5443,1.7101,1.189,-0.876,0.083,1.6767,0.1965,26
109.7569,0.8821,-0.6769,1.8768,1.189,-0.876,0.083,1.8307,0.2704,22
109.8569,0.9666,-0.6496,1.7947,1.189,-0.876,0.083,1.7409,0.1798,22
109.9569,1.017,-0.642,1.7765,1.189,-0.876,0.083,1.7182,0.1834,21
110.0569,1.0372,-0.8336,1.8486,1.189,-0.876,0.083,1.7727,0.2005,24
110.1569,1.1704,-0.7673,1.9981,1.189,-0.876,0.083,1.9182,0.0834,14
110.2569,1.035,-0.9126,1.9062,1.189,-0.876,0.083,1.8301,0.1388,21
110.3569,1.0224,-0.9926,1.753,1.189,-0.876,0.083,1.6823,0.1677,27
110.4569,1.2423,-0.9766,2.0754,1.189,-0.876,0.083,1.9956,0.0878,28
110.5569,1.3869,-1.1344,2.0951,1.189,-0.876,0.083,2.0383,0.1751,18
110.6569,1.2549,-1.126,1.8486,1.189,-0.876,0.083,1.7844,0.1558,21
110.7569,1.3262,-1.1493,1.9065,1.189,-0.876,0.083,1.8489,0.119,27
110.8569,1.3119,-1.16,1.8205,1.189,-0.876,0.083,1.7649,0.0703,22
110.9569,1.3406,-1.1976,1.7806,1.189,-0.876,0.083,1.7345,0.0724,29
111.0569,1.3765,-1.2165,1.7421,1.189,-0.876,0.083,1.704,0.0394,28
111.1569,1.599,-1.243,1.8103,1.189,-0.876,0.083,1.8129,0.1465,19
111.2569,1.311,-1.3249,1.3611,1.189,-0.876,0.083,1.3601,0.142,23
111.3569,1.2463,-1.3774,1.3115,1.189,-0.876,0.083,1.3281,0.1763,29
111.4569,1.3931,-1.3137,1.5683,1.189,-0.876,0.083,1.5619,0.2386,28
111.5569,1.2709,-1.3347,0.9922,1.189,-0.876,0.083,1.0216,0.3339,25
111.6569,1.2364,-1.4216,1.1141,1.189,-0.876,0.083,1.1675,0.1642,29
111.7569,1.228,-1.5108,0.985,1.189,-0.876,0.083,1.1037,0.2109,28
111.8569,1.4282,-1.5242,1.4181,1.189,-0.876,0.083,1.5032,0.12,27
111.9569,1.3752,-1.6122,1.3784,1.189,-0.876,0.083,1.5016,0.2073,29
112.0569,1.1468,-1.4006,0.5382,1.189,-0.876,0.083,0.6959,0.1968,23
112.1569,1.3912,-1.7049,1.3326,1.189,-0.876,0.083,1.5131,0.1614,24
112.2569,1.506,-1.607,1.369,1.189,-0.876,0.083,1.5128,0.1111,27
112.3569,1.5514,-1.5568,1.5475,1.189,-0.876,0.083,1.6551,0.1277,30
112.4569,1.2769,-1.6799,1.1484,1.189,-0.876,0.083,1.3376,0.2864,26
112.5569,1.5869,-1.6615,1.2306,1.189,-0.876,0.083,1.4465,0.2351,22
112.6569,1.449,-1.6561,1.4089,1.189,-0.876,0.083,1.5602,0.2006,23
112.7569,1.51,-1.5502,1.242,1.189,-0.876,0.083,1.3787,0.1298,25
112.8569,1.5281,-1.6569,1.2367,1.189,-0.876,0.083,1.4338,0.1756,23
112.9569,1.5444,-1.62,1.3721,1.189,-0.876,0.083,1.5302,0.1238,27
113.0569,1.4813,-1.5442,1.4597,1.189,-0.876,0.083,1.558,0.1211,27
113.1569,1.5175,-1.4678,1.3156,1.189,-0.876,0.083,1.4062,0.0699,24
113.2569,1.561,-1.4675,1.5087,1.189,-0.876,0.083,1.5878,0.1243,22
113.3569,1.4672,-1.537,1.5464,1.189,-0.876,0.083,1.6297,0.1492,30
113.4569,1.482,-1.5425,1.6457,1.189,-0.876,0.083,1.7239,0.176,17
113.5569,1.4561,-1.3947,1.1304,1.189,-0.876,0.083,1.1989,0.151,20
113.6569,1.5261,-1.3982,1.533,1.189,-0.876,0.083,1.5776,0.0657,28
113.7569,1.3906,-1.4571,1.2778,1.189,-0.876,0.083,1.3438,0.1478,24
113.8569,1.3336,-1.4859,1.26,1.189,-0.876,0.083,1.3334,0.2678,20
113.9569,1.4299,-1.4251,1.3042,1.189,-0.876,0.083,1.3604,0.285,25
114.0569,1.442,-1.3633,1.6638,1.189,-0.876,0.083,1.6734,0.2729,25
114.1569,1.2146,-1.2447,0.9527,1.189,-0.876,0.083,0.945,0.1665,19
114.2569,1.3877,-1.2557,1.7161,1.189,-0.876,0.083,1.6884,0.0963,25
114.3569,1.454,-1.1939,1.7206,1.189,-0.876,0.083,1.689,0.0539,25
114.4569,1.193,-1.2253,1.2405,1.189,-0.876,0.083,1.2091,0.1183,26
114.5569,1.2241,-1.1671,1.6712,1.189,-0.876,0.083,1.615,0.2189,22
114.6569,1.2835,-1.0921,1.676,1.189,-0.876,0.083,1.6103,0.0575,13
114.7569,1.3606,-0.9519,1.8947,1.189,-0.876,0.083,1.8213,0.0959,30
114.8569,1.2984,-0.9827,1.7431,1.189,-0.876,0.083,1.6671,0.0361,25
114.9569,1.2643,-0.9534,1.7728,1.189,-0.876,0.083,1.6932,0.0527,27
115.0569,1.2573,-0.8732,1.6612,1.189,-0.876,0.083,1.5796,0.0958,31
115.1569,1.3173,-0.862,1.9273,1.189,-0.876,0.083,1.8488,0.0409,23
115.2569,1.247,-0.89,1.8597,1.189,-0.876,0.083,1.7777,0.1353,26
115.3569,1.2384,-0.8941,1.8552,1.189,-0.876,0.083,1.773,0.0492,27
115.4569,1.2578,-0.8538,1.8082,1.189,-0.876,0.083,1.7267,0.0593,21
115.5569,1.248,-0.9113,1.8849,1.189,-0.876,0.083,1.8032,0.0601,24
115.6569,1.1773,-0.9109,1.7254,1.189,-0.876,0.083,1.6428,0.1451,24
115.7569,1.2088,-0.8701,1.7085,1.189,-0.876,0.083,1.6256,0.1387,25
115.8569,1.2279,-0.861,1.8928,1.189,-0.876,0.083,1.8103,0.122,25
115.9569,1.3223,-0.8428,1.5748,1.189,-0.876,0.083,1.4981,0.2137,22
116.0569,1.2481,-0.874,1.9115,1.189,-0.876,0.083,1.8295,0.0316,26
116.1569,1.2957,-0.8812,1.9572,1.189,-0.876,0.083,1.8772,0.0488,25
116.2569,1.2493,-0.8729,1.8865,1.189,-0.876,0.083,1.8045,0.0502,24
116.3569,1.2818,-0.8671,1.9362,1.189,-0.876,0.083,1.8555,0.0707,19
116.4569,1.2936,-0.8572,1.9348,1.189,-0.876,0.083,1.8548,0.04,29
116.5569,1.2468,-0.8981,2.0235,1.189,-0.876,0.083,1.9415,0.0556,23
116.6569,1.2456,-0.9,1.8825,1.189,-0.876,0.083,1.8006,0.0517,25
116.7569,1.2671,-0.9275,1.9019,1.189,-0.876,0.083,1.8213,0.0709,24
116.8569,1.2595,-0.798,1.9302,1.189,-0.876,0.083,1.8502,0.1128,17
116.9569,1.2633,-0.8734,1.968,1.189,-0.876,0.083,1.8864,0.0998,22
117.0569,1.2568,-0.8644,1.8611,1.189,-0.876,0.083,1.7795,0.0391,25
117.1569,1.2675,-0.8926,1.9786,1.189,-0.876,0.083,1.8973,0.1482,26
117.2569,1.3062,-0.8769,1.8966,1.189,-0.876,0.083,1.8173,0.0407,18
117.3569,1.2713,-0.8835,1.9169,1.189,-0.876,0.083,1.8357,0.068,19
117.4569,1.2254,-0.886,1.9278,1.189,-0.876,0.083,1.8452,0.0359,26
117.5569,1.3033,-0.889,1.9992,1.189,-0.876,0.083,1.9197,0.0426,31
117.6569,1.2649,-0.8834,1.9096,1.189,-0.876,0.083,1.8281,0.048,27
117.7569,1.2656,-0.8618,1.9501,1.189,-0.876,0.083,1.8687,0.0454,24
117.8569,1.2639,-0.9126,1.9327,1.189,-0.876,0.083,1.8516,0.0684,28
117.9569,1.237,-0.8691,1.9036,1.189,-0.876,0.083,1.8213,0.0525,19
118.0569,1.2425,-0.8841,1.7949,1.189,-0.876,0.083,1.7127,0.0531,31
118.1569,1.1953,-0.9259,1.7478,1.189,-0.876,0.083,1.6656,0.092,25
118.2569,1.1893,-0.9284,1.7358,1.189,-0.876,0.083,1.6537,0.0719,26
118.3569,1.18,-1.0082,1.7983,1.189,-0.876,0.083,1.7204,0.1307,27
118.4569,1.278,-0.925,1.7998,1.189,-0.876,0.083,1.7198,0.1467,22
118.5569,1.1737,-0.8866,1.5825,1.189,-0.876,0.083,1.4997,0.1184,23
118.6569,1.1762,-0.9105,1.5363,1.189,-0.876,0.083,1.4537,0.1168,29
118.7569,1.1714,-0.9232,1.4079,1.189,-0.876,0.083,1.3259,0.1828,29
118.8569,1.2684,-0.8434,1.5609,1.189,-0.876,0.083,1.4803,0.1149,25
118.9569,1.18,-0.9267,1.128,1.189,-0.876,0.083,1.0463,0.156,24
119.0569,1.2225,-0.7133,1.3577,1.189,-0.876,0.083,1.2854,0.1495,22
119.1569,1.2877,-0.8071,1.2144,1.189,-0.876,0.083,1.1378,0.1615,22
119.2569,1.2538,-0.8661,1.3521,1.189,-0.876,0.083,1.2708,0.0609,25
119.3569,1.2752,-0.8511,1.39,1.189,-0.876,0.083,1.3101,0.0525,27
119.4569,1.2503,-0.8115,1.3192,1.189,-0.876,0.083,1.2394,0.1232,25
119.5569,1.2491,-0.8857,1.0904,1.189,-0.876,0.083,1.0093,0.1185,25
119.6569,1.2551,-0.8552,1.2371,1.189,-0.876,0.083,1.1562,0.0559,27
119.7569,1.1679,-0.7884,0.7207,1.189,-0.876,0.083,0.644,0.1806,25
119.8569,1.0245,-0.7516,0.7862,1.189,-0.876,0.083,0.7329,0.2319,22
119.9569,1.2039,-0.8958,0.796,1.189,-0.876,0.083,0.7134,0.0597,25
120.0569,1.2254,-0.8963,0.7428,1.189,-0.876,0.083,0.6611,0.0537,25
120.1569,1.2442,-0.8611,0.8024,1.189,-0.876,0.083,0.7216,0.1301,25
120.2569,1.2779,-0.9202,0.6279,1.189,-0.876,0.083,0.5539,0.0749,20
120.3569,1.2233,-0.8449,0.6764,1.189,-0.876,0.083,0.5952,0.0678,30
120.4569,1.2027,-0.8881,0.5478,1.189,-0.876,0.083,0.4652,0.0555,28
120.5569,1.1598,-0.8456,0.5845,1.189,-0.876,0.083,0.5033,0.0686,25
120.6569,1.2145,-0.8341,0.2688,1.189,-0.876,0.083,0.1922,0.0968,24
120.7569,1.2467,-0.8208,0.4345,1.189,-0.876,0.083,0.3604,0.1148,26
120.8569,1.0451,-1.0251,0.2366,1.189,-0.876,0.083,0.2579,0.1856,23
120.9569,1.1769,-0.9612,0.0484,1.189,-0.876,0.083,0.0927,0.1383,21
